from,to,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
2025-06-21 17:00:00+00:00,2025-06-21T17:30Z,8.0,0,8.2,26.1,16.1,0,0.0,11.2,30.4
2025-06-21 17:30:00+00:00,2025-06-21T18:00Z,8.7,0,8.6,26.6,16.0,0,0.0,8.6,31.3
2025-06-21 18:00:00+00:00,2025-06-21T18:30Z,9.3,0,8.8,27.5,16.2,0,0.0,6.4,31.7
2025-06-21 18:30:00+00:00,2025-06-21T19:00Z,9.3,0,8.8,27.4,16.2,0,0.0,4.1,34.1
2025-06-21 19:00:00+00:00,2025-06-21T19:30Z,9.5,0,8.8,26.5,16.1,0,0.0,2.1,37.0
2025-06-21 19:30:00+00:00,2025-06-21T20:00Z,9.6,0,8.3,26.6,16.5,0,0.0,0.8,38.1
2025-06-21 20:00:00+00:00,2025-06-21T20:30Z,9.7,0,8.3,27.0,16.6,0,0.0,0.1,38.2
2025-06-21 20:30:00+00:00,2025-06-21T21:00Z,9.7,0,8.3,25.9,16.4,0,0.0,0.1,39.5
2025-06-21 21:00:00+00:00,2025-06-21T21:30Z,10.0,0,8.7,24.9,16.9,0,0.0,0.1,39.4
2025-06-21 21:30:00+00:00,2025-06-21T22:00Z,10.0,0,9.3,18.4,18.2,0,0.0,0.0,44.1
2025-06-21 22:00:00+00:00,2025-06-21T22:30Z,10.4,0,9.6,14.2,18.7,0,0.0,0.1,46.9
2025-06-21 22:30:00+00:00,2025-06-21T23:00Z,9.6,0,9.4,13.3,18.7,0,0.0,0.0,48.9
2025-06-21 23:00:00+00:00,2025-06-21T23:30Z,9.5,0,9.5,11.2,18.9,0,0.0,0.1,50.7
2025-06-21 23:30:00+00:00,2025-06-22T00:00Z,9.2,0,9.7,10.9,19.2,0,0.0,0.0,50.9
2025-06-22 00:00:00+00:00,2025-06-22T00:30Z,7.0,0,13.3,10.3,18.7,0,0.0,0.6,49.9
2025-06-22 00:30:00+00:00,2025-06-22T01:00Z,6.9,0,11.6,10.7,19.3,0,0.0,0.0,51.5
2025-06-22 01:00:00+00:00,2025-06-22T01:30Z,6.9,0,7.8,11.4,20.7,0,0.1,0.0,53.2
2025-06-22 01:30:00+00:00,2025-06-22T02:00Z,7.2,0,4.8,11.8,21.5,0,0.1,0.0,54.6
2025-06-22 02:00:00+00:00,2025-06-22T02:30Z,7.2,0,5.1,11.8,21.4,0,0.1,0.0,54.5
2025-06-22 02:30:00+00:00,2025-06-22T03:00Z,7.4,0,5.2,12.0,21.6,0,0.1,0.0,53.8
2025-06-22 03:00:00+00:00,2025-06-22T03:30Z,7.3,0,4.7,12.0,21.9,0,0.1,0.1,54.0
2025-06-22 03:30:00+00:00,2025-06-22T04:00Z,7.1,0,7.6,11.6,21.1,0,0.0,0.2,52.3
2025-06-22 04:00:00+00:00,2025-06-22T04:30Z,7.2,0,8.4,11.7,21.3,0,0.0,0.3,51.1
2025-06-22 04:30:00+00:00,2025-06-22T05:00Z,7.5,0,5.4,12.0,21.7,0,0.1,1.6,51.8
2025-06-22 05:00:00+00:00,2025-06-22T05:30Z,7.0,0,4.8,11.7,21.1,0,0.1,3.8,51.5
2025-06-22 05:30:00+00:00,2025-06-22T06:00Z,6.5,0,4.3,11.2,20.4,0,0.1,6.1,51.6
2025-06-22 06:00:00+00:00,2025-06-22T06:30Z,6.2,0,4.0,10.9,19.8,0,0.1,8.7,50.3
2025-06-22 06:30:00+00:00,2025-06-22T07:00Z,6.1,0,3.3,10.7,19.3,0,0.1,11.6,49.0
2025-06-22 07:00:00+00:00,2025-06-22T07:30Z,4.6,0,3.2,10.3,18.6,0,0.0,14.7,48.5
2025-06-22 07:30:00+00:00,2025-06-22T08:00Z,4.1,0,4.0,9.8,17.8,0,0.0,16.6,47.7
2025-06-22 08:00:00+00:00,2025-06-22T08:30Z,3.1,0,4.5,9.3,17.3,0,0.0,19.7,46.0
2025-06-22 08:30:00+00:00,2025-06-22T09:00Z,2.9,0,7.6,7.7,16.6,0,0.0,21.8,43.4
2025-06-22 09:00:00+00:00,2025-06-22T09:30Z,2.9,0,7.6,7.5,16.2,0,0.0,23.5,42.4
2025-06-22 09:30:00+00:00,2025-06-22T10:00Z,2.8,0,6.9,7.4,15.8,0,0.0,24.4,42.5
2025-06-22 10:00:00+00:00,2025-06-22T10:30Z,2.8,0,6.8,7.3,15.5,0,0.0,24.7,42.8
2025-06-22 10:30:00+00:00,2025-06-22T11:00Z,2.7,0,7.1,7.1,15.1,0,0.0,23.3,44.6
2025-06-22 11:00:00+00:00,2025-06-22T11:30Z,2.6,0,7.0,6.9,14.8,0,0.0,22.6,46.1
2025-06-22 11:30:00+00:00,2025-06-22T12:00Z,2.6,0,7.3,6.8,14.4,0,0.0,22.0,46.9
2025-06-22 12:00:00+00:00,2025-06-22T12:30Z,2.5,0,6.1,6.6,14.3,0,0.0,21.4,49.0
2025-06-22 12:30:00+00:00,2025-06-22T13:00Z,2.6,0,5.3,6.7,14.4,0,0.0,21.4,49.5
2025-06-22 13:00:00+00:00,2025-06-22T13:30Z,2.5,0,4.5,6.7,14.4,0,0.0,20.3,51.5
2025-06-22 13:30:00+00:00,2025-06-22T14:00Z,2.7,0,0.9,7.4,14.8,0,0.0,18.8,55.4
2025-06-22 14:00:00+00:00,2025-06-22T14:30Z,2.9,0,0.8,6.6,14.9,0,0.0,17.8,56.9
2025-06-22 14:30:00+00:00,2025-06-22T15:00Z,3.0,0,4.1,6.6,14.8,0,0.0,17.0,54.4
2025-06-22 15:00:00+00:00,2025-06-22T15:30Z,3.6,0,4.5,8.0,15.1,0,0.0,16.1,52.6
2025-06-22 15:30:00+00:00,2025-06-22T16:00Z,4.1,0,4.5,8.7,15.2,0,0.0,14.2,53.3
2025-06-22 16:00:00+00:00,2025-06-22T16:30Z,4.1,0,5.4,10.1,15.4,0,0.0,12.4,52.6
2025-06-22 16:30:00+00:00,2025-06-22T17:00Z,4.1,0,6.4,11.2,15.6,0,0.0,10.4,52.2
2025-06-22 17:00:00+00:00,2025-06-22T17:30Z,4.0,0,7.2,13.1,15.5,0,0.0,8.7,51.4
2025-06-22 17:30:00+00:00,2025-06-22T18:00Z,4.3,0,7.5,15.3,15.7,0,0.0,6.3,50.8
2025-06-22 18:00:00+00:00,2025-06-22T18:30Z,4.3,0,7.7,16.8,16.2,0,0.0,4.5,50.5
2025-06-22 18:30:00+00:00,2025-06-22T19:00Z,4.4,0,6.2,19.0,16.7,0,0.0,2.7,51.0
2025-06-22 19:00:00+00:00,2025-06-22T19:30Z,4.5,0,6.3,19.3,17.0,0,0.0,1.3,51.6
2025-06-22 19:30:00+00:00,2025-06-22T20:00Z,4.8,0,6.3,17.0,18.3,0,0.1,0.6,52.9
2025-06-22 20:00:00+00:00,2025-06-22T20:30Z,4.9,0,6.4,16.7,18.8,0,0.1,0.1,52.9
2025-06-22 20:30:00+00:00,2025-06-22T21:00Z,5.0,0,6.6,15.2,19.1,0,0.1,0.1,53.9
2025-06-22 21:00:00+00:00,2025-06-22T21:30Z,4.9,0,6.5,14.6,19.0,0,0.0,0.1,54.9
2025-06-22 21:30:00+00:00,2025-06-22T22:00Z,4.8,0,5.6,16.3,18.3,0,0.0,0.0,54.9
2025-06-22 22:00:00+00:00,2025-06-22T22:30Z,4.4,0,5.5,13.9,18.7,0,0.0,0.1,57.4
2025-06-22 22:30:00+00:00,2025-06-22T23:00Z,3.8,0,5.0,12.7,18.9,0,0.0,0.0,59.6
2025-06-22 23:00:00+00:00,2025-06-22T23:30Z,3.6,0,4.6,11.4,18.9,0,0.0,0.1,61.3
2025-06-22 23:30:00+00:00,2025-06-23T00:00Z,4.0,0,1.6,12.8,18.8,0,0.0,0.0,62.8
2025-06-23 00:00:00+00:00,2025-06-23T00:30Z,3.8,0,1.2,11.5,19.0,0,0.0,0.0,64.4
2025-06-23 00:30:00+00:00,2025-06-23T01:00Z,4.2,0,0.0,13.0,18.8,0,0.0,0.0,64.0
2025-06-23 01:00:00+00:00,2025-06-23T01:30Z,4.7,0,0.0,11.6,18.7,0,0.0,0.0,64.9
2025-06-23 01:30:00+00:00,2025-06-23T02:00Z,4.6,0,0.6,12.0,18.5,0,0.0,0.0,64.2
2025-06-23 02:00:00+00:00,2025-06-23T02:30Z,4.4,0,0.6,11.9,18.5,0,0.0,0.0,64.5
2025-06-23 02:30:00+00:00,2025-06-23T03:00Z,4.8,0,0.0,11.8,18.3,0,0.0,0.0,65.1
2025-06-23 03:00:00+00:00,2025-06-23T03:30Z,4.7,0,0.0,12.0,17.9,0,0.0,0.3,65.0
2025-06-23 03:30:00+00:00,2025-06-23T04:00Z,4.9,0,0.0,12.8,17.8,0,0.0,0.3,64.2
2025-06-23 04:00:00+00:00,2025-06-23T04:30Z,4.9,0,0.0,13.9,17.6,0,0.0,0.3,63.3
2025-06-23 04:30:00+00:00,2025-06-23T05:00Z,4.6,0,1.3,14.4,16.9,0,0.0,1.4,61.3
2025-06-23 05:00:00+00:00,2025-06-23T05:30Z,4.5,0,1.5,14.6,16.3,0,0.0,3.1,60.0
2025-06-23 05:30:00+00:00,2025-06-23T06:00Z,4.4,0,2.6,13.4,15.7,0,0.0,5.0,58.8
2025-06-23 06:00:00+00:00,2025-06-23T06:30Z,3.6,0,2.5,13.5,15.0,0,0.0,7.3,58.0
2025-06-23 06:30:00+00:00,2025-06-23T07:00Z,4.1,0,0.1,11.6,14.9,0,0.0,9.8,59.5
2025-06-23 07:00:00+00:00,2025-06-23T07:30Z,3.9,0,0.0,10.0,14.6,0,0.0,12.2,59.3
2025-06-23 07:30:00+00:00,2025-06-23T08:00Z,3.8,0,1.7,8.0,14.3,0,0.0,14.6,57.6
2025-06-23 08:00:00+00:00,2025-06-23T08:30Z,3.8,0,1.8,8.1,14.3,0,0.0,17.3,54.8
2025-06-23 08:30:00+00:00,2025-06-23T09:00Z,3.7,0,3.7,8.1,13.9,0,0.0,18.8,51.7
2025-06-23 09:00:00+00:00,2025-06-23T09:30Z,3.2,0,3.8,7.6,13.8,0,0.0,19.9,51.7
2025-06-23 09:30:00+00:00,2025-06-23T10:00Z,2.4,0,5.7,6.9,13.8,0,0.0,21.1,50.0
2025-06-23 10:00:00+00:00,2025-06-23T10:30Z,2.7,0,5.8,6.2,13.6,0,0.0,22.1,49.5
2025-06-23 10:30:00+00:00,2025-06-23T11:00Z,2.6,0,7.6,5.9,13.1,0,0.0,22.9,47.8
2025-06-23 11:00:00+00:00,2025-06-23T11:30Z,2.2,0,7.7,5.8,13.2,0,0.0,23.7,47.4
2025-06-23 11:30:00+00:00,2025-06-23T12:00Z,1.9,0,8.7,5.5,13.2,0,0.0,24.9,45.8
2025-06-23 12:00:00+00:00,2025-06-23T12:30Z,1.6,0,8.3,5.3,13.2,0,0.0,25.8,45.7
2025-06-23 12:30:00+00:00,2025-06-23T13:00Z,1.8,0,5.6,5.6,13.6,0,0.0,26.3,47.2
2025-06-23 13:00:00+00:00,2025-06-23T13:30Z,2.4,0,5.5,5.5,13.5,0,0.0,26.4,46.8
2025-06-23 13:30:00+00:00,2025-06-23T14:00Z,2.6,0,5.0,5.6,13.7,0,0.0,25.8,47.3
2025-06-23 14:00:00+00:00,2025-06-23T14:30Z,3.2,0,5.0,5.6,13.7,0,0.0,24.7,47.8
2025-06-23 14:30:00+00:00,2025-06-23T15:00Z,3.5,0,5.9,7.0,13.5,0,0.0,22.6,47.4
2025-06-23 15:00:00+00:00,2025-06-23T15:30Z,3.2,0,6.4,7.9,13.7,0,0.0,20.9,47.8
2025-06-23 15:30:00+00:00,2025-06-23T16:00Z,2.9,0,6.4,9.1,13.9,0,0.0,18.7,49.0
2025-06-23 16:00:00+00:00,2025-06-23T16:30Z,3.5,0,6.5,9.9,14.1,0,0.0,16.2,49.7
2025-06-23 16:30:00+00:00,2025-06-23T17:00Z,4.0,0,5.1,13.4,14.4,0,0.0,13.7,49.3
2025-06-23 17:00:00+00:00,2025-06-23T17:30Z,4.0,0,5.2,15.9,14.5,0,0.0,11.1,49.2
2025-06-23 17:30:00+00:00,2025-06-23T18:00Z,4.2,0,6.4,16.7,14.9,0,0.0,8.7,49.1
2025-06-23 18:00:00+00:00,2025-06-23T18:30Z,4.3,0,6.9,18.2,15.4,0,0.0,6.4,48.7
2025-06-23 18:30:00+00:00,2025-06-23T19:00Z,4.4,0,9.6,18.6,15.7,0,0.0,4.3,47.5
2025-06-23 19:00:00+00:00,2025-06-23T19:30Z,4.5,0,10.2,18.8,16.2,0,0.0,2.3,47.9
2025-06-23 19:30:00+00:00,2025-06-23T20:00Z,4.6,0,9.3,21.3,16.7,0,0.0,0.9,47.1
2025-06-23 20:00:00+00:00,2025-06-23T20:30Z,4.7,0,9.6,21.6,17.1,0,0.0,0.1,46.9
2025-06-23 20:30:00+00:00,2025-06-23T21:00Z,4.8,0,9.1,21.5,17.4,0,0.0,0.1,47.0
2025-06-23 21:00:00+00:00,2025-06-23T21:30Z,4.9,0,9.1,19.2,17.8,0,0.0,0.1,48.8
2025-06-23 21:30:00+00:00,2025-06-23T22:00Z,5.2,0,6.2,18.9,18.6,0,0.0,0.0,51.1
2025-06-23 22:00:00+00:00,2025-06-23T22:30Z,5.4,0,6.1,16.1,19.3,0,0.0,0.1,53.0
2025-06-23 22:30:00+00:00,2025-06-23T23:00Z,5.5,0,4.6,15.4,19.5,0,0.0,0.0,55.0
2025-06-23 23:00:00+00:00,2025-06-23T23:30Z,5.3,0,3.6,13.4,19.5,0,0.0,0.1,58.0
2025-06-23 23:30:00+00:00,2025-06-24T00:00Z,5.3,0,3.5,12.6,19.4,0,0.0,0.0,59.1
2025-06-24 00:00:00+00:00,2025-06-24T00:30Z,5.8,0,3.4,12.7,19.4,0,0.0,0.2,58.4
2025-06-24 00:30:00+00:00,2025-06-24T01:00Z,6.0,0,3.3,12.5,19.4,0,0.0,0.0,58.8
2025-06-24 01:00:00+00:00,2025-06-24T01:30Z,6.5,0,3.3,11.7,19.8,0,0.0,0.1,58.5
2025-06-24 01:30:00+00:00,2025-06-24T02:00Z,6.3,0,2.5,11.4,20.3,0,0.0,0.0,59.4
2025-06-24 02:00:00+00:00,2025-06-24T02:30Z,6.6,0,2.4,11.1,20.0,0,0.0,0.1,59.8
2025-06-24 02:30:00+00:00,2025-06-24T03:00Z,6.3,0,2.9,11.6,20.2,0,0.1,0.0,58.9
2025-06-24 03:00:00+00:00,2025-06-24T03:30Z,6.4,0,3.0,11.2,20.1,0,0.1,0.1,59.2
2025-06-24 03:30:00+00:00,2025-06-24T04:00Z,7.1,0,1.6,11.9,20.4,0,0.1,0.0,58.8
2025-06-24 04:00:00+00:00,2025-06-24T04:30Z,7.2,0,1.6,12.6,20.7,0,0.1,0.0,57.9
2025-06-24 04:30:00+00:00,2025-06-24T05:00Z,7.3,0,1.9,12.0,20.8,0,0.1,0.4,57.5
2025-06-24 05:00:00+00:00,2025-06-24T05:30Z,7.9,0,2.5,12.1,20.3,0,0.1,1.1,56.2
2025-06-24 05:30:00+00:00,2025-06-24T06:00Z,7.4,0,11.4,10.0,17.9,0,0.0,1.8,51.4
2025-06-24 06:00:00+00:00,2025-06-24T06:30Z,7.2,0,11.5,10.4,17.3,0,0.0,2.7,50.7
2025-06-24 06:30:00+00:00,2025-06-24T07:00Z,6.9,0,14.4,9.7,16.6,0,0.0,3.7,48.6
2025-06-24 07:00:00+00:00,2025-06-24T07:30Z,6.8,0,14.2,8.0,16.2,0,0.0,5.1,49.8
2025-06-24 07:30:00+00:00,2025-06-24T08:00Z,6.5,0,13.4,6.8,15.8,0,0.0,6.3,51.2
2025-06-24 08:00:00+00:00,2025-06-24T08:30Z,5.3,0,13.0,6.2,15.4,0,0.0,7.8,52.3
2025-06-24 08:30:00+00:00,2025-06-24T09:00Z,4.2,0,11.7,6.4,15.3,0,0.0,9.4,53.0
2025-06-24 09:00:00+00:00,2025-06-24T09:30Z,3.7,0,11.2,5.6,14.9,0,0.0,11.7,52.9
2025-06-24 09:30:00+00:00,2025-06-24T10:00Z,3.7,0,9.3,5.7,14.8,0,0.0,14.5,52.0
2025-06-24 10:00:00+00:00,2025-06-24T10:30Z,3.7,0,10.1,5.5,14.8,0,0.0,17.0,48.8
2025-06-24 10:30:00+00:00,2025-06-24T11:00Z,3.6,0,8.9,5.0,14.4,0,0.0,19.9,48.1
2025-06-24 11:00:00+00:00,2025-06-24T11:30Z,3.4,0,8.8,4.9,14.1,0,0.0,21.4,47.3
2025-06-24 11:30:00+00:00,2025-06-24T12:00Z,3.4,0,7.5,5.3,14.1,0,0.0,21.9,47.7
2025-06-24 12:00:00+00:00,2025-06-24T12:30Z,3.6,0,7.3,5.2,14.0,0,0.0,21.5,48.3
2025-06-24 12:30:00+00:00,2025-06-24T13:00Z,4.0,0,4.8,5.1,14.0,0,0.0,21.7,50.3
2025-06-24 13:00:00+00:00,2025-06-24T13:30Z,4.1,0,4.7,5.0,14.1,0,0.0,20.8,51.2
2025-06-24 13:30:00+00:00,2025-06-24T14:00Z,4.0,0,7.5,5.4,14.1,0,0.0,20.3,48.7
2025-06-24 14:00:00+00:00,2025-06-24T14:30Z,4.1,0,7.8,5.0,14.2,0,0.0,20.3,48.6
2025-06-24 14:30:00+00:00,2025-06-24T15:00Z,4.4,0,9.6,5.1,14.1,0,0.0,18.9,47.7
2025-06-24 15:00:00+00:00,2025-06-24T15:30Z,4.8,0,10.2,6.0,14.5,0,0.0,17.7,46.8
2025-06-24 15:30:00+00:00,2025-06-24T16:00Z,5.6,0,12.8,6.2,14.5,0,0.0,16.0,44.9
2025-06-24 16:00:00+00:00,2025-06-24T16:30Z,6.6,0,13.3,8.5,14.5,0,0.0,13.9,43.2
2025-06-24 16:30:00+00:00,2025-06-24T17:00Z,6.6,0,14.2,10.5,14.6,0,0.0,11.5,42.5
2025-06-24 17:00:00+00:00,2025-06-24T17:30Z,7.8,0,14.4,12.1,14.8,0,0.0,9.5,41.4
2025-06-24 17:30:00+00:00,2025-06-24T18:00Z,8.9,0,12.6,14.5,15.5,0,0.0,7.3,41.1
2025-06-24 18:00:00+00:00,2025-06-24T18:30Z,9.2,0,13.0,16.2,16.0,0,0.0,5.1,40.5
2025-06-24 18:30:00+00:00,2025-06-24T19:00Z,9.7,0,12.5,17.9,16.7,0,0.0,3.3,39.9
2025-06-24 19:00:00+00:00,2025-06-24T19:30Z,10.2,0,12.5,19.5,17.3,0,0.0,1.7,38.8
2025-06-24 19:30:00+00:00,2025-06-24T20:00Z,10.6,0,11.9,19.6,18.1,0,0.0,0.6,39.0
2025-06-24 20:00:00+00:00,2025-06-24T20:30Z,10.7,0,11.9,19.7,18.3,0,0.0,0.1,39.2
2025-06-24 20:30:00+00:00,2025-06-24T21:00Z,10.3,0,13.6,19.2,18.3,0,0.0,0.1,38.5
2025-06-24 21:00:00+00:00,2025-06-24T21:30Z,10.0,0,14.4,18.3,18.7,0,0.0,0.1,38.5
2025-06-24 21:30:00+00:00,2025-06-24T22:00Z,9.6,0,14.3,19.0,19.5,0,0.0,0.0,37.5
2025-06-24 22:00:00+00:00,2025-06-24T22:30Z,10.8,0,14.4,18.7,20.2,0,0.0,0.1,35.8
2025-06-24 22:30:00+00:00,2025-06-24T23:00Z,11.5,0,14.1,18.7,20.7,0,0.1,0.0,35.0
2025-06-24 23:00:00+00:00,2025-06-24T23:30Z,12.4,0,14.2,19.5,21.5,0,0.1,0.0,32.3
2025-06-24 23:30:00+00:00,2025-06-25T00:00Z,12.7,0,13.2,20.2,22.2,0,0.1,0.0,31.7
2025-06-25 00:00:00+00:00,2025-06-25T00:30Z,12.8,0,12.9,20.4,22.5,0,0.1,0.0,31.4
2025-06-25 00:30:00+00:00,2025-06-25T01:00Z,12.4,0,14.4,20.7,22.1,0,0.1,0.0,30.3
2025-06-25 01:00:00+00:00,2025-06-25T01:30Z,12.3,0,15.8,21.6,21.9,0,0.1,0.1,28.2
2025-06-25 01:30:00+00:00,2025-06-25T02:00Z,12.5,0,14.2,24.2,22.0,0,0.1,0.0,26.9
2025-06-25 02:00:00+00:00,2025-06-25T02:30Z,12.5,0,14.8,26.6,22.1,0,0.1,0.0,23.9
2025-06-25 02:30:00+00:00,2025-06-25T03:00Z,13.1,0,10.6,32.1,22.8,0,0.1,0.0,21.3
2025-06-25 03:00:00+00:00,2025-06-25T03:30Z,12.6,0,10.2,34.9,22.3,0,0.1,0.1,19.9
2025-06-25 03:30:00+00:00,2025-06-25T04:00Z,12.3,0,8.5,40.3,21.4,0,0.1,0.2,17.3
2025-06-25 04:00:00+00:00,2025-06-25T04:30Z,12.1,0,8.3,43.4,20.8,0,0.1,0.2,15.2
2025-06-25 04:30:00+00:00,2025-06-25T05:00Z,11.8,0,9.3,44.3,20.4,0,0.1,1.1,13.0
2025-06-25 05:00:00+00:00,2025-06-25T05:30Z,11.6,0,9.0,45.4,20.1,0,0.1,2.6,11.2
2025-06-25 05:30:00+00:00,2025-06-25T06:00Z,11.0,0,11.3,44.6,19.1,0,0.0,4.3,9.5
2025-06-25 06:00:00+00:00,2025-06-25T06:30Z,11.0,0,11.4,45.0,18.9,0,0.0,6.5,7.3
2025-06-25 06:30:00+00:00,2025-06-25T07:00Z,10.3,0,15.4,42.0,17.6,0,0.0,8.3,6.4
2025-06-25 07:00:00+00:00,2025-06-25T07:30Z,10.2,0,14.7,41.2,17.5,0,0.0,10.6,5.8
2025-06-25 07:30:00+00:00,2025-06-25T08:00Z,10.0,0,15.3,40.2,17.1,0,0.0,12.4,5.1
2025-06-25 08:00:00+00:00,2025-06-25T08:30Z,9.8,0,15.0,39.3,16.7,0,0.0,14.5,4.7
2025-06-25 08:30:00+00:00,2025-06-25T09:00Z,9.6,0,14.8,37.4,16.5,0,0.0,16.7,4.9
2025-06-25 09:00:00+00:00,2025-06-25T09:30Z,9.4,0,14.7,35.7,16.2,0,0.0,19.0,5.0
2025-06-25 09:30:00+00:00,2025-06-25T10:00Z,9.2,0,14.5,34.6,15.9,0,0.0,20.5,5.3
2025-06-25 10:00:00+00:00,2025-06-25T10:30Z,9.2,0,14.3,32.6,15.8,0,0.0,22.1,6.1
2025-06-25 10:30:00+00:00,2025-06-25T11:00Z,8.9,0,15.3,30.1,15.4,0,0.0,23.7,6.5
2025-06-25 11:00:00+00:00,2025-06-25T11:30Z,9.0,0,15.3,27.3,15.4,0,0.0,25.5,7.4
2025-06-25 11:30:00+00:00,2025-06-25T12:00Z,9.0,0,15.7,26.5,15.3,0,0.0,25.4,8.0
2025-06-25 12:00:00+00:00,2025-06-25T12:30Z,9.0,0,16.0,25.1,15.4,0,0.0,25.3,9.2
2025-06-25 12:30:00+00:00,2025-06-25T13:00Z,9.1,0,15.7,24.4,15.6,0,0.0,24.7,10.5
2025-06-25 13:00:00+00:00,2025-06-25T13:30Z,9.0,0,15.6,24.6,15.4,0,0.0,23.6,11.8
2025-06-25 13:30:00+00:00,2025-06-25T14:00Z,9.0,0,12.1,26.8,15.5,0,0.0,23.1,13.4
2025-06-25 14:00:00+00:00,2025-06-25T14:30Z,8.8,0,11.2,29.4,15.2,0,0.0,21.1,14.3
2025-06-25 14:30:00+00:00,2025-06-25T15:00Z,9.1,0,5.7,33.9,16.0,0,0.0,19.6,15.7
2025-06-25 15:00:00+00:00,2025-06-25T15:30Z,9.5,0,5.4,35.9,15.5,0,0.0,16.9,16.7
2025-06-25 15:30:00+00:00,2025-06-25T16:00Z,9.9,0,6.0,39.1,14.9,0,0.0,14.0,16.1
2025-06-25 16:00:00+00:00,2025-06-25T16:30Z,9.6,0,5.6,43.3,14.4,0,0.0,11.6,15.5
2025-06-25 16:30:00+00:00,2025-06-25T17:00Z,9.4,0,4.5,46.7,14.0,0,0.0,9.1,16.2
2025-06-25 17:00:00+00:00,2025-06-25T17:30Z,9.2,0,4.5,47.8,13.9,0,0.0,7.3,17.3
2025-06-25 17:30:00+00:00,2025-06-25T18:00Z,9.2,0,6.2,46.4,13.8,0,0.0,5.6,18.7
2025-06-25 18:00:00+00:00,2025-06-25T18:30Z,9.3,0,6.5,46.1,14.0,0,0.0,4.0,19.9
2025-06-25 18:30:00+00:00,2025-06-25T19:00Z,9.6,0,7.6,45.2,14.4,0,0.0,2.6,20.5
2025-06-25 19:00:00+00:00,2025-06-25T19:30Z,9.7,0,7.8,45.6,14.6,0,0.0,1.5,20.7
2025-06-25 19:30:00+00:00,2025-06-25T20:00Z,9.8,0,8.2,44.7,15.0,0,0.0,0.6,21.6
2025-06-25 20:00:00+00:00,2025-06-25T20:30Z,10.0,0,7.7,45.1,15.4,0,0.0,0.1,21.6
2025-06-25 20:30:00+00:00,2025-06-25T21:00Z,10.2,0,6.0,45.5,15.6,0,0.0,0.1,22.5
2025-06-25 21:00:00+00:00,2025-06-25T21:30Z,9.5,0,6.3,44.1,16.1,0,0.0,0.1,23.9
2025-06-25 21:30:00+00:00,2025-06-25T22:00Z,9.4,0,8.2,42.2,16.7,0,0.0,0.0,23.4
2025-06-25 22:00:00+00:00,2025-06-25T22:30Z,9.9,0,8.6,37.2,17.4,0,0.0,0.1,26.8
2025-06-25 22:30:00+00:00,2025-06-25T23:00Z,10.1,0,7.8,32.2,18.1,0,0.0,0.0,31.9
2025-06-25 23:00:00+00:00,2025-06-25T23:30Z,10.7,0,8.0,30.6,18.7,0,0.0,0.0,31.9
2025-06-25 23:30:00+00:00,2025-06-26T00:00Z,10.7,0,9.0,27.5,19.0,0,0.0,0.0,33.8
2025-06-26 00:00:00+00:00,2025-06-26T00:30Z,10.6,0,11.2,24.7,18.9,0,0.0,0.0,34.6
2025-06-26 00:30:00+00:00,2025-06-26T01:00Z,10.6,0,12.9,24.0,18.6,0,0.0,0.0,33.9
2025-06-26 01:00:00+00:00,2025-06-26T01:30Z,10.8,0,13.2,22.3,18.9,0,0.0,0.1,34.8
2025-06-26 01:30:00+00:00,2025-06-26T02:00Z,11.2,0,9.8,22.3,19.6,0,0.0,0.0,37.1
2025-06-26 02:00:00+00:00,2025-06-26T02:30Z,10.7,0,9.8,21.2,19.7,0,0.0,0.1,38.5
2025-06-26 02:30:00+00:00,2025-06-26T03:00Z,10.6,0,10.6,21.8,19.7,0,0.0,0.0,37.3
2025-06-26 03:00:00+00:00,2025-06-26T03:30Z,11.0,0,10.6,22.1,19.7,0,0.0,0.1,36.5
2025-06-26 03:30:00+00:00,2025-06-26T04:00Z,11.3,0,8.7,24.0,19.8,0,0.0,0.0,36.1
2025-06-26 04:00:00+00:00,2025-06-26T04:30Z,10.9,0,8.5,27.0,19.4,0,0.0,0.0,34.1
2025-06-26 04:30:00+00:00,2025-06-26T05:00Z,10.7,0,9.3,27.6,18.8,0,0.0,0.4,33.1
2025-06-26 05:00:00+00:00,2025-06-26T05:30Z,10.8,0,9.4,29.3,18.8,0,0.0,1.3,30.4
2025-06-26 05:30:00+00:00,2025-06-26T06:00Z,10.2,0,13.2,26.3,18.0,0,0.0,2.3,29.9
2025-06-26 06:00:00+00:00,2025-06-26T06:30Z,9.9,0,12.9,24.6,17.3,0,0.0,4.0,31.3
2025-06-26 06:30:00+00:00,2025-06-26T07:00Z,9.6,0,12.2,22.9,16.8,0,0.0,6.1,32.4
2025-06-26 07:00:00+00:00,2025-06-26T07:30Z,9.3,0,11.8,20.6,16.2,0,0.0,8.1,33.9
2025-06-26 07:30:00+00:00,2025-06-26T08:00Z,9.2,0,12.7,16.6,16.3,0,0.0,10.4,34.7
2025-06-26 08:00:00+00:00,2025-06-26T08:30Z,7.9,0,11.1,13.2,16.3,0,0.0,13.6,37.8
2025-06-26 08:30:00+00:00,2025-06-26T09:00Z,6.9,0,8.4,11.2,15.9,0,0.0,16.6,41.0
2025-06-26 09:00:00+00:00,2025-06-26T09:30Z,5.2,0,9.1,9.4,15.6,0,0.0,17.9,42.8
